review,rating,date,userName
Cuma comen untuk jaringan dengan sistem ban di perkuat lagi... Sisanya nilai 100....👍👍👍🙏,5,2026-02-03 01:03:08,Neko Kuro
sangat menghibur,5,2026-02-03 00:59:03,Adi kurnia
Game kebanggaan,5,2026-02-03 00:56:42,Van Morus
game terbaik sepanjang masa,5,2026-02-03 00:37:24,Zuliadin
lumayan,3,2026-02-03 00:15:16,ANGLE To
kenpa mau download data slalu jaringan tidak stabil atau priksa jaringan lah apa lah semakin buruk padahal jaringan bagus lancar,1,2026-02-02 23:47:04,sumyati
sangat bagus,5,2026-02-02 23:46:50,ayon sayuri
"tolong hapus grading di mode rank, karena game ini lama² jadi game ngendok simulator ngga nambah skill pemainnya yg ada cuma buat ngendok aja, have fun pun ngga jadinya",1,2026-02-02 23:33:53,chelsea isblu
"gajelas dah jujur mau naikin rank ke Ace susah banget, gradingnya kalo gagal sampe 3 balik lagi ke awal, gitu aja terus, bikin males main ga kayak dulu enak bisa naik tanpa banyak ca ci cu",1,2026-02-02 23:32:34,andi sahrio
"makin ke sini makin kesana nih game, tolong lah itu season/tier jangan ada persyaratan harus masuk 15 besar lah 10 besar lah, bikin ribet aja... tolong kembalikan season yang kaya dulu !",3,2026-02-02 23:31:59,Muhamad Zaka Firdaus
sanggat kerennn..,5,2026-02-02 23:31:17,Gunawan Masri
"sistem promotion tier terlalu sulit, mending kalau gagal cuma hilang 1 checklist, dari pada reset mulai dari 0 lagi",1,2026-02-02 23:28:11,Lainun Rizal Roziqin
keren abis,5,2026-02-02 23:10:47,Kartolo D. Luffy
terlalu banyak update dua hari setelah bermain login selanjutnya update lagi tolong lah min jabgan terlalu banyak update,3,2026-02-02 22:40:31,Bentar nanda Nanda
"Setelah update map baru livik yg memakai emulator map nya ngebling-ngebling (hilang timbul), tolong di perbaiki boss agar pengguna emulator bisa bermain lebih fokus!",5,2026-02-02 22:34:26,Doni Subandrio
"Alangkah baiknya event di hilangkan, jadikanlah peperangan original seperti season 1 2 3 4 5",5,2026-02-02 22:27:03,Bahar Hussein
senang,5,2026-02-02 22:20:05,Raka Abiyyu Syuja
bagus pokok nya,5,2026-02-02 22:18:05,Abu Nawas
gem aku suka,5,2026-02-02 22:10:19,Kuat Kuatibrahim
udah cukup bagus untuk game nya cmn bot nya di kurangin ya .terima kasih,5,2026-02-02 22:05:02,Handayani Mobile
game yang bisa semuanya,5,2026-02-02 22:00:17,M. Mawardi Mawardi JR
nice,5,2026-02-02 21:44:31,Domon
"di update 4.2 udh bagus dari segi pertempuran, event, dan pembaruan untuk naik rank dari crown ke ace, hanya saja misi tambahan itu cukup sulit bagi player yg udh terbiasa main bar²/sering close combat karna merasa harus ngendok sampai top 15-10, jadi pas ngelakuin misi buat naik rank selalu susah bnget buat diem, ap lg kadang ngerasa gampang bosen krna ngendok trus, mungkin di update kedepan ad 2 sistem buat naik rank yaitu sistem yang baru dan sistem lama biar bbrp player ga susah naik rank",4,2026-02-02 21:38:41,Ndraa “Ndra”
everything looks good,5,2026-02-02 21:36:38,Ahmad Satriyo
update sekarang sistem rank pubg jadi susah naik ga enak kayak dulu sering terdapat bug dan juga grafik jadi ga stabil naik turun terus. saya sangat kecewa dengan sistem update sitem rank pubg sekarang. kembalikan kayak kemarin,1,2026-02-02 21:30:09,Star moon 2
"Tolong cheater di banned permanen, semakin banyak saja di game ini",5,2026-02-02 21:26:13,farid hikmatullah
good always be good,5,2026-02-02 21:01:01,Dyas Trisna
"bagus lah 5 bintang cuma klo main solo susah sekali mau masuk, itupun cuma map erangel yg bisa",5,2026-02-02 20:59:35,yohanes fungky
karna aing beuki jeung di ajak mabar ku si aditt hhee,5,2026-02-02 20:33:24,Brian ALFATIHAH
good,5,2026-02-02 20:32:23,SULTAN SENTANU
game nya bagus ramah cocok untuk menghilangkan stres walaupun player nya agak rasis 🗿,5,2026-02-02 20:32:12,Gaaa
seru kalau ngerti cara main nya,5,2026-02-02 20:19:09,orang asing
Game Kerennnnnn,5,2026-02-02 20:17:54,Levy Lay
sangat mantap cuyyy,5,2026-02-02 20:14:36,ahmad Sabri
"semenjak update naik tier malah menyusahkan jd kurang happy main game saya dan 15 teman saya hapus game rusak ini, game cacat",1,2026-02-02 20:11:24,Andre Kusuma
tolong kembali kan akun aku yang sudah di baned..aku tidak pakai cit main nya.. knp di baned 10 tahun akun aku.. padahal akun aku satu satunya.. tolong yaa.udh aku kasih bintang 5,5,2026-02-02 20:00:13,Wawan
Terimakasih kasi untuk developer pembuatan game ini saya rasa ini game udh bagus nostalgia vanget dulu pernah main di hp kentang lag dan Alhamdulillah sekarang udh ke beli hp ram 8 gk lag lagi makasib pubg 🤗,5,2026-02-02 19:55:28,Muhammadfahmi fahmi
main udah susah malah di tambah sistem naik rank malah makin susah bikin males main game apa ini,1,2026-02-02 19:43:09,Ahmad Iwan
one of the best game,5,2026-02-02 19:41:13,Taufiq Waluya
kalian bikin sistem poin di domi 25 up kyk ngac sampah masa #1 poin cuma +9 maksud nya gimana itu itu di mapa era!!!,1,2026-02-02 19:32:56,Ze Os
game paling bagus yang pernah aku mainkan,5,2026-02-02 19:15:05,Ketut Budarini
"gem yg tak kan prnh kulepas dan kulupakan,,trlebih lagi di era 2017 hingga 2000 even alan walker on my way,,satu lagu sejuta kenangan,, mungkinkah akan kembali lgi🥲?",5,2026-02-02 19:11:38,Kembara Bara
"Mencoba comeback lagi, dari awal main pertengahan 2018—mau ke 2019. Saat masuk lobby sedikit kaget juga, ternyata tampilannya di rombak abis-abisan sama Tencent, dan size-nya makin gede ae nih game, hampir 20GB lebih resource nya 🤦🏻",5,2026-02-02 19:07:38,BEEHORD Network
mengingat masa masa nya,5,2026-02-02 18:53:43,raja nusantara
system rank ampas,1,2026-02-02 18:37:32,Angga Hot Parulian
GAME FAVORIT CUMAN TOLONG KEBANYAKAN PENYIMPANAN,5,2026-02-02 18:11:06,Danawillyusu 16
"PING SINYAL GAK STABIL, SEDIH BANGET SIH, MAKLUM PADA PENSI, KALAU MAU RAME PLIS LA PING SINYALNYA DIPERBAIKIN",2,2026-02-02 18:05:18,YooJin na
kalu mau main game ini minimal hp lu spek gg klu hp kentang mending ga ush main main ep ep aja sana atau ga main Roblox,5,2026-02-02 17:54:22,rini Manassai
bagus,5,2026-02-02 17:47:14,Toha Aprian
good,5,2026-02-02 17:42:28,Tatya Ginting
GAME BERPERANG PERTAMA PALING BAGUSSS DI PLAYSTOREEE YAHAHAHHAA,5,2026-02-02 17:42:25,Gerrard Satria
"lama lama makin gak enak sistem rank nya, padahal sebelum update kemarin masih enakk sekarang sering di temukan dengan player yang skill nyaa jago di atas kitaa dan Matcmaking tidak seimbangg, kemudian banyak musuh yang ngecamper akibatt syarat dari sistem rank seperti top 15",1,2026-02-02 16:59:01,Bryan Kautsar
game faforit mantap,5,2026-02-02 16:49:03,Fathur Rahman
game yg baik,5,2026-02-02 16:41:20,Erman Emaha
Kembalikan tencent 🥹,5,2026-02-02 16:29:09,Jhie Safitri
"system baru naik rank bikin tambah ribet, malah banyak yang pensi. partiyan jdi pada malas main. aneh-aneh aja bikin ribet.",1,2026-02-02 16:03:10,Abdul Muiz
adain runic power lagi minn 🔥🔥🔥 o iya sama m4 gc nya tambahin efek dong min kaya the fool atau yg lainnya 😞🙏🏻🙏🏻,5,2026-02-02 16:00:54,Caka
"Apalah layanan gak bisa dipake, jdi fungsi nya buat apa, jadi gak guna tuh layanannya, jdi tempelan doang",5,2026-02-02 15:52:35,Zeny
amazing,5,2026-02-02 15:47:59,Ayah Lulu
aku sangat suka pubg mobile tapi aku pengen skin m146 glacier susah bgt jadi sedikit tida bersemangat lagi bermain pubg saya ngerasa akun saya tida hoky tmm temen sayaa buka satu kali peti kelasik langsung dapat m146 saya buka berkali kali tida pernah dapat hmm,5,2026-02-02 15:20:29,Yuda Maulana
good,5,2026-02-02 14:57:41,Fandy Achmad
beast game,5,2026-02-02 14:52:22,Xiao Only
good👍,5,2026-02-02 14:51:09,Baihaqy Yafi
naik tier sangat menyusahkan bagus uninstall ni game,1,2026-02-02 14:48:40,Ricko Sikumbang
bagus tapi kadang jaringan stabil tapi main game jaringan att,5,2026-02-02 14:36:19,sribuana da costa
rusak ini game mau login malah error.tolong perbaiki🙏,5,2026-02-02 14:26:37,Glenn
"Map terlalu banyak, Event gk jelas, Skin terlalu banyak, saran, map cukup 4 dan update map 2 kali setahun, event cukup 3-4 kali setahun, Skin jangan terlalu banyak cukup upgrade dengan mengumpulkan Item dalam Mach.",2,2026-02-02 14:25:30,hotby BRz
🌹🌹🌹,5,2026-02-02 14:25:23,Asman David
gak bisa bikin kata Kata pokoknya bintang 5 🤗,5,2026-02-02 14:09:04,Najah Najah
the best pokona mahh,5,2026-02-02 14:01:11,Akun Pamere
sangat senang,5,2026-02-02 13:46:50,Musawir Munir
keren,5,2026-02-02 13:38:02,odeth botaque79
menyenangkan,5,2026-02-02 13:22:49,Kemal Hidayat
mantap,5,2026-02-02 12:42:52,joy jo
saya sanget senang bermain,5,2026-02-02 12:40:27,Abdur Rosyid
Gim nya keren banget sumpah,5,2026-02-02 12:30:15,Mas Aditya
papg tambahhin map baru di metro royal sama bagi lah sedikit kemudahan ber main plis🥺🥺 pabg pils kasih kemudahan sepin di metroroya ya aku mohon,4,2026-02-02 12:24:19,Mas Fauzi
This game is very good to play,4,2026-02-02 12:09:19,Khelko aparicio
"karena jaringan dari sana nya jelek bisa kena ban anjir,aneh nanget",1,2026-02-02 11:24:18,Rocky R
"maap admin kalo syarat naik tie ace harus 13 besar dan harus berturut turut gak bakal bisa naik peringkat ace yang bisa cuma yang pro pro doang dan harus squad mainnya karna kalo yang solo gak bakal bisa karna susah buat ngatur player, dan kalo kaya gini terus kayanya bakal sepi ini game sih. karna mentok cuma di tier crown 1 doang, padahal yang kurang pro juga kepengen naik level, dan kasian yang henfonnya jelek karna gak bakal menang kalo di ras sama musuh. dan kalo boleh sih mending kaya dulu",5,2026-02-02 11:05:31,Ipul Oi
sangat menyenangkan saat lelah bekerja bisa mwnjadi obat...,5,2026-02-02 11:01:14,Rohmad Widiyanto
gak bisa login gagal terus pas kepencet guest malah hilang akun gw selama 7thn asli GAME RUSAK,1,2026-02-02 10:51:25,Karina Yuuki
"ganti sistem naik ranknya, makin gak asik main pubg lagi, banyakyg ngendok",1,2026-02-02 10:36:09,RY4N SAPUTRA
assalamu'alaikum admin pubg tolong perbaiki jika pubg ingin rame seperti dlu leg ga ngotak saya lagi push saat genting di sinyal Merah🔴 parah gw main dari jam 22:sampai 02 leg terus tolong diperbaiki jan skin aja dibanyakin player juga pikirin klu gaada player ga jalan utamakan kenyamanan terimakasih assalamu'alaikum kepada admin pubg terhormat terimakasih ( ͡° ͜ʖ ͡°),2,2026-02-02 10:25:05,Hanna Gruko
wah mantap,5,2026-02-02 10:18:56,Ridwan Sailan
nice game,5,2026-02-02 09:56:13,Chandra Welkom
terlalu makan ruangan ponsel..kasia orang yang gamampu gabisa main karnaspeek HP yg rendah,4,2026-02-02 09:48:15,Muhahamad Firdaus
oi min buang lah gradingg susah bgtt udh 20 match gk naik dominator sumpah 🥲,1,2026-02-02 09:42:08,Dyanora
"event ga asik, bot sakit banget yg benwr aj min",1,2026-02-02 09:26:54,I Komang Agus Adi Suputra
"tolong dong sistem rank sekarang dipermudah banyak yg main jauh sampe pojok"" map, dulu yg aturan gampang ke ace maupun ke ace master sekarang malah kek jadi ngepush conku padahal ace, ngga perlu lah diperumit gini hadiah rank nggak bagus ngepush nya susah.",2,2026-02-02 09:25:13,RIF EDITZ
ini kenapa malah blank hitam trs baru mau buka aplikasi hitam saja trs ga mau masuk loading,3,2026-02-02 09:02:55,Story WA.
bagus,5,2026-02-02 08:54:43,Khoirul Sholihan
hapus grading baru enak lah cooo,1,2026-02-02 08:48:51,Sulthan Nabil
geam terbaik yg pernah kumainkan di playstore. sangat seru👍👍👍,5,2026-02-02 08:34:40,Marjani Jani
nice,5,2026-02-02 08:26:08,Cahaya Paramau24
keren,5,2026-02-02 08:10:26,Bonuh Melati
gemx bagus,5,2026-02-02 07:51:03,Jasu324
"banyak update data yg ga ke pake dj haruskan download walah itu data terdahulh yg ga terlalu mempengaruhi game dari segi login fb ada masalah yg sampai sekarang belum juga di perbaiki ini udah mau hampir 1 minggu masa g bisa log in fb, terutama masalah update ya masa tiap update harus log in ulang a",2,2026-02-02 07:30:59,Anwar Hidayat
terkadang Masi banyak bak kemarin saya ketemu musuh yg tiba tiba hilang,4,2026-02-02 07:05:36,Febri An
good,5,2026-02-02 06:36:42,Pentol Korek
dari dlu suka pubg,5,2026-02-02 06:09:39,Zahra Bocil
lumayan,3,2026-02-02 05:55:34,Putrawan Ptninjago
tebaik sii tapi musuh nia trlalu kuat,3,2026-02-02 04:44:45,Lucas paulo
good,3,2026-02-02 04:37:18,Tom Jemper
selalu damai ✌🏻😁,5,2026-02-02 04:16:02,Gembong Rahmat
"masak Grinding di ace ketemu Conque mikir lh. adek-adekan langsung ketemu abang-abangan, mana proteksinya cuma sekali doang padahal sekali main lagi malah ngulang dari awal bukan main fun lagi ini mah malah di buat senam jantung. udah bagus even kek kemaren malah di updet jadi begini gk jelas",1,2026-02-02 03:56:41,Rejik
Persoalan grading naik tier dihapus saja karena banyak player yang sekarang ngendok karena faktor tersebut,4,2026-02-02 03:50:14,Aan Limpo
"maaantuuull, semoga hp low end spek menengah kebawah bisa makin lancar jaya gameplay-nya",5,2026-02-02 03:03:10,is bijbim
Halo .. disini masih banyak bug.. serta aim di atas 120 fps lbih skit..please tanpa event lebih menantang,3,2026-02-02 02:50:01,Teguh Sugiharto
good,5,2026-02-02 02:40:19,Ivan Steven Mewengkang
main sejak session 3 mungkin,5,2026-02-02 02:22:15,Ridho Sakti
Good game,5,2026-02-02 01:53:52,Adrian Seven
game nya bgus tapi gak ada tapi👍👍👍,5,2026-02-02 01:42:49,Roman radjak
sangat spektakuler,5,2026-02-02 01:37:45,Rizky Ramadhan
Gass pemain tua,5,2026-02-02 01:37:18,Andry Syahputra
serrrruuu pokoknyaaa,5,2026-02-02 01:29:13,prickly princess
game buruk login sudah benar tidak bisa gk pantas dimainkan!,1,2026-02-02 01:21:59,naa stecu51
"Gaming paling buat ketagihan,, hingga pacar aku saja sering main imbasnya aku hampir terlupakan 🤭 sukses dan jaya terus pubg mobile 👍🏻👍🏻",5,2026-02-02 01:10:24,Meysche Dadiara Wattimury
game yg Terbaik yang pernah kumain kan sejak 2018 😍,5,2026-02-02 01:00:14,Alam Syah
goks,5,2026-02-02 00:46:46,Magfira Izani azzahra
amazing,5,2026-02-02 00:40:43,Djamal Uddin
game hd,5,2026-02-02 00:37:56,Aditya Pro
good game,5,2026-02-02 00:32:37,Rodi Akbar
game sepi ngantuk,1,2026-02-02 00:30:12,irfan nurkholiq
game yang mantap,5,2026-02-02 00:23:33,Abdalalbi Riansh
"tolong kembalikan rank yang semula,karna kadang lawannya gak sesuai kelas:)",5,2026-02-02 00:12:30,Bang Toyib
🤕help,1,2026-02-02 00:08:17,Taufik Nur Hidayat
saya kasih 1 bintang dulu Yasa,1,2026-02-02 00:00:17,Juvinal Soares
update terbaru parahhh untuk naik renk aja sulitnya harusss ngendok bikin stress,1,2026-02-01 23:58:01,AraE
sangat seru,5,2026-02-01 23:54:54,Aba As
"Game Favorit,Tapi makin ke sini Kok Makin aneh,Musuh nya Tidak sesuai Tier Kami,bahkan Lebih pro",5,2026-02-01 23:48:45,Yuan Zea
sangat menarik,4,2026-02-01 23:47:54,Lamhot
gua pengen maen fave pun bukan karna grading naek. ke ace gagal 3x,1,2026-02-01 23:34:52,Deyan Faqih
"makin kesini makin ribet, bikin stresss, makin gajelas. muak lama lama",1,2026-02-01 23:28:35,Sularso Larsooo
Mantappppp!!!!,5,2026-02-01 23:27:08,Makan Malam
bagus,5,2026-02-01 23:20:18,Kesya Devita
sangat sangat menyenangkan,5,2026-02-01 23:08:27,Marzoan
"makin ribet ...bikin risih naik tier kebanyakan aturan sekarang.... makin lama makin ribet,,agak nyesel bela2 in beli RP tp ujung2 pas kepengen naik tier seribet itu.... kembalikan seperti sebelumnya itu saja.... mohon maaf bila nada saya agak jengkel karena bela2 in ini game sampai gonta ganti hp,eh pada akhirnya di bikin ribet ... nggak semua pemain itu jago atau mngkn sekedar hiburan harusnya anda faham itu...mohon maaf sebelumnya..terima kasih",1,2026-02-01 23:06:11,BHANDHIK FIGHTER
game yg menarik,5,2026-02-01 22:53:03,Buton Utara
"Sudah lama tidak main, sekali2 main masih seru juga",5,2026-02-01 22:43:48,widiyanto widi
banyak bug nya.,1,2026-02-01 22:38:35,danker Wonkz
great game..never boring played it..,5,2026-02-01 22:36:45,Deden Gustafiana
"sekarang pubg makin gak seru dan ribet bgt gays,masa naik in teir aja harus nge misi tanding dulu,trus kalo misal udah centang tiga dan tinggal centang satu lagi naik ke teir berikut nya tapi misi kalo gagal malah di riset lagih di centang misi nya anjirr,gua udah makin muak gara gara sekarang pubg sama krapton dan sekarang temen gua juga banyak yang uninstall pubg karna makin ribet bgt buat ngejar qonqueror",1,2026-02-01 22:31:58,Zibril Aqil
game bagus,5,2026-02-01 22:26:18,GIELBERT O PELLO
jos oke banget,5,2026-02-01 22:10:42,Andi Santoso
"update sekarang jadi nyusahin mau naikin rank aja susah harus main di erangel dan livik dulu secara berturut turut, sedangkan saya jarang banget main di kedua map itu, saya lebih sering main di Miramar dan sanhok",1,2026-02-01 21:21:14,Agung Permana
nice,5,2026-02-01 20:29:31,Fredy Hermawan
bagus banget,5,2026-02-01 20:00:34,Gadis Kecil
game yg baguss,5,2026-02-01 19:50:09,Raja H
tolong pelancar,5,2026-02-01 19:48:06,Sandi pranata pranata
pubg iju,5,2026-02-01 19:47:29,Nicha Araujo
terbaik ini game,5,2026-02-01 19:46:25,FREDI UNAWEKLA
bagus,5,2026-02-01 19:45:43,Ijang Aniet
"capek banget, sistem tier musim ini player di paksa ngendok di pinggir zona demi naik tier doang perhatikan juga lah player yang hp kentang",1,2026-02-01 19:44:23,Yulian Toro
"Game mobile terbaik selama ini hanya PUBG tetapi terlalu banyak pelaku cheating yang bermain curang didalam game ini dan mereka masih banyak dan bebas berkeliaran tanpa ada hukuman berarti dari pihak PUBG, belum lagi adanya kehadiran bot Ai yang memiliki auto aim yang membuat player baru kesulitan pastinya",5,2026-02-01 19:36:28,Xrio 03
mohon untuk uc nya di murahin soalnya di Indonesia bukan orng kaya semua.,5,2026-02-01 19:35:39,Dekha Prya
tolong kasih m4 glasier,5,2026-02-01 19:14:33,David Herlangga
sangat bagus,3,2026-02-01 18:59:28,Viktor Rianus Rapito
"makasi pubg, walaupun saya bod main nya tapi kalau ada bintang seribu akan ku kasi.saya sangat puas..awal nya saya main ml tau ml haram moton kayak nya ngak ada otak.. walaupun pubg data nya banyak akan salalu di no 1 terbaik siapa ngak coba rugi",5,2026-02-01 18:50:35,Iin Putra
"Game ampas tiap kali buka create dapat nya ampas sampah,leg pula",5,2026-02-01 18:46:37,Fahmi DD
ini games bagus sih tapi tolong jaringannya perbaiki kadang-kadang jaringan kami bagus sekali main sudah hilang hilang jaringannya,5,2026-02-01 18:46:11,asriandi andi
bagus,4,2026-02-01 18:41:51,Kopi hitam
1 kata sangat bagus👍,5,2026-02-01 18:41:09,Lutfi Weraditi
keren x,5,2026-02-01 18:14:13,Kathlen
"kelaz king, bagi skin lagen dong",5,2026-02-01 18:06:43,Siregar Inaldi
gem ajing,1,2026-02-01 18:05:44,Agus Setyawan
mantap,5,2026-02-01 17:48:15,Aditya Ariawan
ok,5,2026-02-01 17:34:35,Varrel Firdaus
Baik,5,2026-02-01 17:23:50,orang desa
Game favorit dari tahun 2018 sampe sekarang,5,2026-02-01 17:23:41,ERWIN FBR
"andai bisa rating game tanpa bintang, mungkin pantas buat game ini",1,2026-02-01 17:14:48,Aril Kopior
terbaik,5,2026-02-01 16:39:47,Emillio Joseph
luar biasa,5,2026-02-01 16:29:20,Tete Watu
"manteb PUBG mah, cuma kalah terus 😅 maklum jarinya kaku, sama hp nya, hp kentang.😁",5,2026-02-01 16:28:57,Leni Day
game ini burik dan hp gue gak di support plis semua hp di support sampai demikian terimakasih,1,2026-02-01 16:20:46,Syamsu Alam
"game ini cuma buat orang kaya, yang hp nya kentang orang miskin auto uninstall,karena lu bakal ngalamin lag,bug,dan gak bakal di buat hepy,lu nulis apa gak bakal di respon mereka,mending offline, uninstall aplikasi ini.",1,2026-02-01 16:03:52,Mahing Batandik
bagus,5,2026-02-01 15:50:08,Aldo Fernando
lebih ringan lagi jangan nambah beban hp,5,2026-02-01 15:49:32,Amellia Dp
suda saya hapus ni aplikasi saat main tiba2 di ben padahal main nya biasa aja yg saya tembak sultan....!!!,1,2026-02-01 15:29:29,Misran Juhri
hebat,5,2026-02-01 15:19:25,Syawal Rahmat
kurangi Bug yaa,5,2026-02-01 15:04:48,Yuliono Mukti
gtw knp tpi bagus and lag sebenarnya,5,2026-02-01 15:03:22,Devils Girl
susah dpt hadiah saat gaca..,1,2026-02-01 14:44:52,Ikram Alvian
bagus,5,2026-02-01 14:44:30,Muhammad Dzaki
aku suka game ini!,5,2026-02-01 14:41:26,AHMAD IBNU
Wow,5,2026-02-01 14:18:26,BungDe Kaban88
good,5,2026-02-01 14:04:03,D 31 LAU
super,5,2026-02-01 14:03:03,Putu Suryana
Game PUBG adalah game terbaik dan saya sudah memainkan game ini selama 7 tahun yang masih jadi misteri untuk saya sendiri adalah setiap kali membuka peti classic untuk mendapatkan M-416 Glacier itu sangatlah susah untuk di dapat dan kupon yang saya kumpulkan juga banyak dan setiap kalau mau buka itu sangat susah untuk dapat emangnya untuk mendapatkan senjata tersebut haruskah untuk para youtuber dan parah influence dan yang punya banyak UC tolong untuk di balas atau respon pesan ini,5,2026-02-01 13:52:08,Noval Yamlean
kebanyakan update,4,2026-02-01 13:46:35,Fanji widada
👍👌,5,2026-02-01 13:39:03,Khoirul Fattakh
mantap,5,2026-02-01 13:35:55,Hadi Wahyudi
pengen ngumpul lagi di game ini seperti dulu,5,2026-02-01 13:15:06,DEDED ARMAN
Sangat bagus Namun di hp/android kentang gue saranin game ini sangat bagus dan seru banget,5,2026-02-01 13:14:42,Wira Tama
ulasan Anda sgt membentu,4,2026-02-01 12:40:17,Amirullah Tangahu
game nya Bgus TPI sayangin sekali patah patah game dri awal lancar pas mw tembak musuh ngelek tolong ya perbaikilah game ini 🙏🙏🙏,2,2026-02-01 12:30:56,Mfadli Afrizal
"sya baru coba lagi game ini. semoga game ini gak da CITER/curang. menjadi game yg profesonal dan sportif, biarpun game untuk ajang kopetisi juga tes skil. semoga game ini menjadi yg terbaik dari game yg pernah sya dounlod🙏🏻👍🏻",3,2026-02-01 12:16:57,Nur Salim
good,5,2026-02-01 12:03:35,Ayiek Syaputro
aku beri bintang satu karna sistem renk nya berubah dan bikin banyak player jadi gendok dan membuat bosan karna tdk bisa perang itu aja sih,1,2026-02-01 12:00:48,Ical Ical
sangat bagus,4,2026-02-01 11:54:10,Mul Yadi
saya pemain lama tp setiap gacha saya selalu kurang beruntung,4,2026-02-01 11:51:31,Wisnu Syahputra
okay,5,2026-02-01 11:50:03,Aditya Bondan
Tencent kenapa PUBG minta di perbarui .. setelah di perbarui malah ke bend .. saya merasa kecewa dengan sikap Tencent ini .. NB salah saya di mana ..,1,2026-02-01 11:43:49,Riskyan Shaputra
geme paling terbaik,5,2026-02-01 11:43:03,Nizu Pr
game nya seru,5,2026-02-01 11:32:03,Fauzi Gunawan
bagus,5,2026-02-01 11:19:40,Adriano Andy
good,5,2026-02-01 11:02:53,Dhimas Dimdim
"GAME ANEH , SEMAKIN HARI SEMAKIN FRAME , DIKARENAKAN SISTEM SERVER ERROR , SKIN DI BANYAKIN SERVER GA Di PERBAIKI",1,2026-02-01 11:01:57,Harry Bastiaaan
tolong kembalikan seperti dulu,3,2026-02-01 10:59:50,Mufazzal Wahyumi
sangat² suka dengan pubg mobile,5,2026-02-01 10:51:44,Puide Matandatu
sangat mantap,5,2026-02-01 10:50:49,Dharma Hidup
"untuk sistem keamanan tolong diperbaiki lagi saya tidak bersalah kok dituduh menggunakan cheat, padahal saya main dengan jujur tanpa adanya cheat atau aplikasi pihak ke 3",2,2026-02-01 10:40:51,Dens ChoCho
sangat seruu dan baguss,5,2026-02-01 10:33:21,Rizky Arrahman
buat yang katain pubg game cacat kalo hp kentang nggak usah main kalo miskin nggak usah main pubg dasar BOT main ep ep aja dek,5,2026-02-01 10:27:40,Hoki Kp
semakin hari semakin mantap,5,2026-02-01 10:23:52,Didik Widiyatmoko (Didik)
game yang sangat bagus hiburan bagus,5,2026-02-01 10:18:47,Ernestfabian
game terbaik cuman cuaca kurang si mungkin di tambah lagi yang lebih ekstri cuacanya,5,2026-02-01 10:14:20,Rizky Saputra
mantap👍👍👍,5,2026-02-01 10:09:51,Yasmin Nona
kenapa sekarang pubg selama di pegang oleh krafton. makin lama makin aneh. cara naik tier saja sudah susah (grading). cara lebih bijak apa ga ada.,1,2026-02-01 10:02:56,SAIDHY
lumayan,3,2026-02-01 09:55:29,maskari jhi
game nya seru banget apa lagi Mabar sama temen atau kaka aku main dari sisen 5 sampai 2026 pokok nya event nya seru seru jangan lupa main ya 👋🏻🦋,5,2026-02-01 09:52:18,Mia melinda
Game Terbaik sepanjang masa..,5,2026-02-01 09:34:32,Martinus Hermenegild
bagus tapi terlalu besar ukuran nya,4,2026-02-01 09:31:29,Zulfan Maulana
bagus saran ajah kayanya lebih seru klo gak ad itu terbang paki kupu atau smacamnya,5,2026-02-01 09:31:28,Ismail Pharel
game keren,5,2026-02-01 09:20:55,sudi artono
"season kali ini penuh dengan tantangan, dengan adanya kenaikan tier, itu betul² sulit saya lewati hehehe",5,2026-02-01 09:18:13,Hasruddin Hasse
sudah 7 tahun main PUBG masih suka 😍,5,2026-02-01 09:17:12,Aziz Hera
PUBG FOR LIFE :v,5,2026-02-01 09:01:36,Junior Aramuda
GAME ANJJJ... PAKE ADA LAGA NAIK TIER SEGALA !!! OTQK DI OAKE GAK LU. MASA ACE HARUS 3X DOMI HARUS 5X HARUSNYA DI BALIK YANG SUSAH YANG SEDIKIT. MAU UODATE TAPI OTQK TIDAK DI PAKAI !!,1,2026-02-01 08:37:19,cecep sansan
"game keren dan cocok dimainkan saat gabut, gw dlu dah pernah main dah sekarang comeback lagi walaupun menang kalah tapi tetap seru mainya",5,2026-02-01 08:20:05,Khanna Veser
sangat seru dan menyenangkan,5,2026-02-01 08:18:07,Kupiz Z
bagus,5,2026-02-01 08:06:03,Evan octa Helli
"sangat bagus sekali, kalau bisa kasih hoki glacier",5,2026-02-01 07:53:25,Afril love Allti
kenapa sangat susah naik ke tier ace..,5,2026-02-01 07:33:49,The one Rufus
tambahin mode malam dongg,5,2026-02-01 07:21:56,Jezzz
sangat bagus,5,2026-02-01 07:14:44,Abdu rahman
"peresetan tier sangat merugikan player,seharusnya peresetan tier tidak langsung semua tier yang telah di mainkan hilang begitu saja,sangat merigikan dan mengecewakan game ini",1,2026-02-01 06:21:22,Purbo Prihantoro
event makin burik,1,2026-02-01 06:17:54,Achil
hhmm 1 aj sih masalahny MS or Ping ny suka g stabil. Yg awal pengn main enak ini jadi males2an gara2 suka jumping or terlalu tinggi.,3,2026-02-01 05:59:18,Zhie Chaa
keren... bgt..,4,2026-02-01 05:34:44,Dinar Dinar
gemenya bagus dan reallistis,5,2026-02-01 05:14:46,RADITYA NAUFAL
tolong dong min sistem rank nya jgn grading susah banget ni ngepush nya mana hp kentang lgi disuruh beradu sama orang-orang yg hpny bagus,1,2026-02-01 04:56:04,Fathur Akbar
sangat bagus,5,2026-02-01 04:21:54,Andrih Japano
