review,review_clean,review_processed,rating,sentiment,date,userName
"min, mana empor glacier nya, udh 7 thn masih panu 😡🤬",min mana empor glacier nya udh thn masih panu,min empor glacier thn panu,5,positif,2025-11-06 19:29:18,Dancoeg KOPLINK
"parah banget banyak kali bug updat kali ini tiba"" setingan control berubah sendiri",parah banget banyak kali bug updat kali ini tiba setingan control berubah sendiri,parah kali bug updat kali setingan control berubah,1,negatif,2025-11-06 19:25:04,Hab Ban
cool game,cool game,cool game,5,positif,2025-11-06 19:21:43,Dimas Ario Wibowo - 009
serunya,serunya,serunya,5,positif,2025-11-06 19:18:36,Alegria Da costa
kenapa sekarang banyak bottttttt,kenapa sekarang banyak bottttttt,bottttttt,2,negatif,2025-11-06 19:03:22,Dony Putraa
"keterangan gagal top up karna root, padahal hp gu gak di root 😑",keterangan gagal top up karna root padahal hp gu gak di root,keterangan gagal top up root hp gu root,4,positif,2025-11-06 19:01:15,Rennn
lag,lag,lag,5,positif,2025-11-06 19:00:33,Fikellz 234
"sejauh ini lumayan bagus sih, tpi menurut saran saya Metro Royal di tiadakan aja , bahkan setiap player jarang atau tidak sama sekali memainkan Metro Royal. terimakasih",sejauh ini lumayan bagus sih tpi menurut saran saya metro royal di tiadakan aja bahkan setiap player jarang atau tidak sama sekali memainkan metro royal terimakasih,lumayan bagus tpi saran metro royal tiadakan player jarang memainkan metro royal terimakasih,4,positif,2025-11-06 18:58:32,Sapri Yani
jaringan nya sering merah pas lagi war di game tolong di perbaiki dong pliess padahal ping di sini bagus tapi di game merah terus,jaringan nya sering merah pas lagi war di game tolong di perbaiki dong pliess padahal ping di sini bagus tapi di game merah terus,jaringan merah pas war game tolong perbaiki pliess ping bagus game merah,2,negatif,2025-11-06 18:57:38,Razaq Gold
update bukanya tambah bagus sitem jaringan server dalam game malah mundur lama lama banyak player kabur dan ini terakhir kali sya bermain PUBG MOBILE selamat tinggal 👏🖐,update bukanya tambah bagus sitem jaringan server dalam game malah mundur lama lama banyak player kabur dan ini terakhir kali sya bermain pubg mobile selamat tinggal,update bukanya bagus sitem jaringan server game mundur player kabur kali sya bermain pubg mobile selamat tinggal,1,negatif,2025-11-06 18:52:50,nurfidyansyah nurfidyansyah
saya main dari pertama season sampai skarang tetep game terbaik bagi saya sampe skarang saya kerja dan punya anak istri tetap main tapi gak sepadat dulu cuk 2019 paling berkesan 🥰🥰🥰🥰🥰,saya main dari pertama season sampai skarang tetep game terbaik bagi saya sampe skarang saya kerja dan punya anak istri tetap main tapi gak sepadat dulu cuk paling berkesan,main season skarang tetep game terbaik sampe skarang kerja anak istri main sepadat cuk berkesan,5,positif,2025-11-06 18:50:45,Hamdain Hady
gaem paling mantap,gaem paling mantap,gaem mantap,5,positif,2025-11-06 18:46:51,Candika Winarya
pubg mantap 💯👌😘❤️,pubg mantap,pubg mantap,5,positif,2025-11-06 18:36:33,Chanotenggo Mchanobapteng
ko maiak bisa dibawa hahaha??,ko maiak bisa dibawa hahaha,ko maiak dibawa hahaha,5,positif,2025-11-06 18:34:16,Dirson De Jesus
"saya minta tolong di perbaiki lagi,ram saya masih besar internal saya masih besar kenapa ngeclos terus tolong di perbaiki lagi,dan saya minta setiap update itu coba gitu udah benar terkadang ada aja yang cacat di karakter nya dan terkadang jaringan bagus tapi sering banget patah",saya minta tolong di perbaiki lagiram saya masih besar internal saya masih besar kenapa ngeclos terus tolong di perbaiki lagidan saya minta setiap update itu coba gitu udah benar terkadang ada aja yang cacat di karakter nya dan terkadang jaringan bagus tapi sering banget patah,tolong perbaiki lagiram internal ngeclos tolong perbaiki lagidan update coba gitu terkadang cacat karakter terkadang jaringan bagus patah,1,negatif,2025-11-06 18:25:27,maul Bimakasa
"tolong untuk HUB di hilangkan saja semakin ke sini semakin berat dan juga tambahan"" even yang tidak jelas . salah satu contoh HUB Bot juga semakin aneh . tier juga makin ngaco kalo bisa untuk even rumah HUB Metro Royal di pisah saja aplikasinya terimakasih",tolong untuk hub di hilangkan saja semakin ke sini semakin berat dan juga tambahan even yang tidak jelas salah satu contoh hub bot juga semakin aneh tier juga makin ngaco kalo bisa untuk even rumah hub metro royal di pisah saja aplikasinya terimakasih,tolong hub hilangkan berat tambahan even salah contoh hub bot aneh tier ngaco even rumah hub metro royal pisah aplikasinya terimakasih,5,positif,2025-11-06 18:23:59,BOT KUUK
games nya keren,games nya keren,games keren,5,positif,2025-11-06 18:21:10,Ayu Astuti
geme yg menarik dan natural..,geme yg menarik dan natural,geme menarik natural,5,positif,2025-11-06 18:19:11,Gunawan
sangat bagus sekali menurut saya pubg mobile sudah menyediakan yang terbaik saya sebagai pemain lama sangat menyukai ini tapi tetap saya tetap rindu zaman old 2019😭,sangat bagus sekali menurut saya pubg mobile sudah menyediakan yang terbaik saya sebagai pemain lama sangat menyukai ini tapi tetap saya tetap rindu zaman old,bagus pubg mobile menyediakan terbaik pemain menyukai rindu zaman old,5,positif,2025-11-06 18:14:39,Amerika Amerika
infinix gt 10 kpn dapat 120 fps,infinix gt kpn dapat fps,infinix gt kpn fps,1,negatif,2025-11-06 18:13:02,Yasiko Jaya
not bad,not bad,not bad,5,positif,2025-11-06 17:57:14,usmanalpian alpian
assalamu'alaikum wr. wb bagi m4 glacier nya lahh. bosan aku pakai panu udah 5 tahun,assalamualaikum wr wb bagi m glacier nya lahh bosan aku pakai panu udah tahun,assalamualaikum wr wb glacier lahh bosan pakai panu,5,positif,2025-11-06 17:54:09,Dandi Di
keamanan akun kurang bagus. akun saya hilang dan telah report ikuti anjuran email dari pubg tetap tidak ada hasil. padahal sudah di kirimkan bukti yg sangat jelas bahwa saya yg mempunyai akun,keamanan akun kurang bagus akun saya hilang dan telah report ikuti anjuran email dari pubg tetap tidak ada hasil padahal sudah di kirimkan bukti yg sangat jelas bahwa saya yg mempunyai akun,keamanan akun bagus akun hilang report ikuti anjuran email pubg hasil kirimkan bukti akun,5,positif,2025-11-06 17:53:17,Ulun 94
1 hari dibatasin main 6 jam.,hari dibatasin main jam,dibatasin main jam,2,negatif,2025-11-06 17:49:00,Torang Tambun
terimakasih t,terimakasih t,terimakasih,5,positif,2025-11-06 17:40:42,Rivaldo Do rego
"mantap game bagus, tapi kadang2 sering ada bug",mantap game bagus tapi kadang sering ada bug,mantap game bagus kadang bug,5,positif,2025-11-06 17:38:53,Santo Lukas
makin berat aja gamenya,makin berat aja gamenya,berat gamenya,5,positif,2025-11-06 17:32:07,Nurul Hamdi
"bgsd cok, gw masih ace pramuka dikasih lawan ace domi 20+ cokk stress",bgsd cok gw masih ace pramuka dikasih lawan ace domi cokk stress,bgsd cok ace pramuka dikasih lawan ace domi cokk stress,5,positif,2025-11-06 17:30:11,Salman alfarizi
very nice for Indonesia people,very nice for indonesia people,very nice for indonesia people,5,positif,2025-11-06 17:28:50,Samson Solangi
"game yang seru, main pubg dari 2019 sampai sekarang banyak event event dan colab menarik",game yang seru main pubg dari sampai sekarang banyak event event dan colab menarik,game seru main pubg event event colab menarik,5,positif,2025-11-06 17:26:03,gibran zaelani
Game favorit,game favorit,game favorit,5,positif,2025-11-06 17:19:28,Mifth_JC
"Game favoritku, Saat saya lagi nga mood, cuman Pubg yg bisa menemani",game favoritku saat saya lagi nga mood cuman pubg yg bisa menemani,game favoritku nga mood cuman pubg menemani,5,positif,2025-11-06 17:12:13,Andro Kafiar
pemain Sepuh lewat.. 😅,pemain sepuh lewat,pemain sepuh,5,positif,2025-11-06 17:11:47,ibnu sopian
my favorit game,my favorit game,my favorit game,5,positif,2025-11-06 17:11:34,Sugiawan
👍 kembali di 2025 pakek hp ram 4🫣,kembali di pakek hp ram,pakek hp ram,5,positif,2025-11-06 17:03:45,Dek Prasetyo
"setelah update handphone android ram 2 kebawah masih juga tidak lancar bermain PUBG, selalu mengalami penurunan frame rate dan layar yang suka ngefreeze.",setelah update handphone android ram kebawah masih juga tidak lancar bermain pubg selalu mengalami penurunan frame rate dan layar yang suka ngefreeze,update handphone android ram kebawah lancar bermain pubg mengalami penurunan frame rate layar suka ngefreeze,1,negatif,2025-11-06 17:02:45,Mizu 19
"di sarankan kalau bisa di buat vs AI yang offline agar lebih seru.,!",di sarankan kalau bisa di buat vs ai yang offline agar lebih seru,sarankan vs ai offline seru,5,positif,2025-11-06 17:01:25,Teddy Mallo
sangat baguss skli,sangat baguss skli,baguss skli,5,positif,2025-11-06 17:00:56,Putra Tamaka
klo apded itu yg bagus-bagus Tencent ini geme pubg sekarang bakalan sepi klo apdednya kaya gini makin semakin lama makin gak bagus apdednya. lebi bagus apded kemarin apded sekarang kaya permainan anak-anak bakal sepi klo gini.,klo apded itu yg bagusbagus tencent ini geme pubg sekarang bakalan sepi klo apdednya kaya gini makin semakin lama makin gak bagus apdednya lebi bagus apded kemarin apded sekarang kaya permainan anakanak bakal sepi klo gini,apded bagusbagus tencent geme pubg sepi apdednya kaya gini bagus apdednya lebi bagus apded kemarin apded kaya permainan anakanak sepi gini,4,positif,2025-11-06 16:22:31,Yusri Pratama
Bagus sekali boss 👍🔥,bagus sekali boss,bagus boss,5,positif,2025-11-06 16:19:08,Oppo A5i
jangan terlalu cepat update....nanti player hp kentang merana,jangan terlalu cepat updatenanti player hp kentang merana,cepat updatenanti player hp kentang merana,5,positif,2025-11-06 16:06:06,Wahyudi Uyut
yaa pasti tau lahh 🤣🤣,yaa pasti tau lahh,yaa lahh,5,positif,2025-11-06 16:05:13,Dimasaji Mahendra
bintang satu ...sebelumnya saya main pubg global ini ...tapi item item nya sangat mahal ...sedangkan saya bukan sultan ..sangat beebeda dengan pubg kr ..banyak item . sekarang saya main di pubg versi korea ..lumayan lah ...karna ini juga sebuah hiburan doang ...gak perlu lah keluar uang banyak banyak untuk memperkaya Tencent ..sekedar masukan sedikit adilah pada buyer buyer ....setidaknya bisa sling menguntungkan ..bukan memperberat seperti saat ini ..😁😁😁,bintang satu sebelumnya saya main pubg global ini tapi item item nya sangat mahal sedangkan saya bukan sultan sangat beebeda dengan pubg kr banyak item sekarang saya main di pubg versi korea lumayan lah karna ini juga sebuah hiburan doang gak perlu lah keluar uang banyak banyak untuk memperkaya tencent sekedar masukan sedikit adilah pada buyer buyer setidaknya bisa sling menguntungkan bukan memperberat seperti saat ini,bintang main pubg global item item mahal sultan beebeda pubg kr item main pubg versi korea lumayan hiburan doang uang memperkaya tencent sekedar masukan adilah buyer buyer sling menguntungkan memperberat,1,negatif,2025-11-06 16:02:11,NJOENJOE CHANNE
luar biasa game Pubg Mobile ini,luar biasa game pubg mobile ini,game pubg mobile,5,positif,2025-11-06 15:47:37,Ferdianto Mauauth
"Terlalu banyak update, pengalaman main jadi terganggu. kenapa gak di satuin aja updatenya bikin kesal berkali kali update",terlalu banyak update pengalaman main jadi terganggu kenapa gak di satuin aja updatenya bikin kesal berkali kali update,update pengalaman main terganggu satuin updatenya bikin kesal berkali kali update,1,negatif,2025-11-06 15:46:24,Taufiq Syaifullah
yg lain suda apdetan saya belum ada??9,yg lain suda apdetan saya belum ada,suda apdetan,5,positif,2025-11-06 15:40:02,Ryo Naldini
"game nya bagus ,tapi serba duit spin peti klasik dari awal main sampai sekarang belom pernah dapet item yg bagus/agak kikir,harusnya bisa dapet lah spin udh habis 1000 uc ga dpt apa apa duit gw ilang sia sia",game nya bagus tapi serba duit spin peti klasik dari awal main sampai sekarang belom pernah dapet item yg bagusagak kikirharusnya bisa dapet lah spin udh habis uc ga dpt apa apa duit gw ilang sia sia,game bagus serba duit spin peti klasik main belom dapet item bagusagak kikirharusnya dapet spin habis uc dpt duit ilang sia sia,5,positif,2025-11-06 15:38:32,Ahis Fatakhilah
turunkan harga uc,turunkan harga uc,turunkan harga uc,3,netral,2025-11-06 14:56:26,Munir Qayyum
tiap abis d update ada aja masalahnya aneh bet,tiap abis d update ada aja masalahnya aneh bet,abis update aneh bet,5,positif,2025-11-06 14:55:34,Potatobee
"kecewa poco x6 pro Dymensity 6300 cuma dapat 90fps tidak 120fps, padahal di game mobile legend bang bang dan game call of duty dan game delta force bisa dapat 120fps, untung main pubgnya tidak terlalu sering karna lebih sering main delta force dan call of duty, kalo poco x6 pro ini bisa kebuka 120 fps di pubg saya akan lebih sering bermain game pubg ini. saya coba game for peace atau pubg china di hp poco x6 pro ini juga bisa 120 fps",kecewa poco x pro dymensity cuma dapat fps tidak fps padahal di game mobile legend bang bang dan game call of duty dan game delta force bisa dapat fps untung main pubgnya tidak terlalu sering karna lebih sering main delta force dan call of duty kalo poco x pro ini bisa kebuka fps di pubg saya akan lebih sering bermain game pubg ini saya coba game for peace atau pubg china di hp poco x pro ini juga bisa fps,kecewa poco pro dymensity fps fps game mobile legend bang bang game call of duty game delta force fps untung main pubgnya main delta force call of duty poco pro kebuka fps pubg bermain game pubg coba game for peace pubg china hp poco pro fps,1,negatif,2025-11-06 14:55:01,Feri Nugroho
tidak bisa di-update👎🏻,tidak bisa diupdate,diupdate,1,negatif,2025-11-06 14:49:04,Bintang Hardianto
SEMOGA WANGI TEROSSS PAS GACHAAA. MAKASIH ATMIN,semoga wangi terosss pas gachaaa makasih atmin,semoga wangi terosss pas gachaaa makasih atmin,5,positif,2025-11-06 14:46:35,Anjar am
very good,very good,very good,5,positif,2025-11-06 14:44:32,Jose Agosto
kapan apdate,kapan apdate,apdate,5,positif,2025-11-06 14:44:05,ari registar
bagus bgtt tapi bisa ga ada skin senjata gratis yg ber auraa?,bagus bgtt tapi bisa ga ada skin senjata gratis yg ber auraa,bagus bgtt skin senjata gratis ber auraa,5,positif,2025-11-06 14:42:30,Ahmad Huzaeni
game terbaik sepanjang masa,game terbaik sepanjang masa,game terbaik,5,positif,2025-11-06 14:34:43,0291日立_（日立）
"Maaf hp ku kentang,,,, jadi aku off main pubg,, gal enak lag parah padahal PUBGM aja",maaf hp ku kentang jadi aku off main pubg gal enak lag parah padahal pubgm aja,maaf hp ku kentang off main pubg gal enak lag parah pubgm,5,positif,2025-11-06 14:29:28,SyahlaN LilA ayu NirA
"Game rusak, tiap update pasti download ulang file2nya. Map, skin, emote, bangke lah. Udah gitu tambah gede lagi memory nya yang kepake. Makanya tambah hari banyak yang pensi. Kali update ngotak dikit lah. Minimal file2 yang dah ada gak usah dibikin download ulang. Bikin males aja. MIKIR.....!!!!!",game rusak tiap update pasti download ulang filenya map skin emote bangke lah udah gitu tambah gede lagi memory nya yang kepake makanya tambah hari banyak yang pensi kali update ngotak dikit lah minimal file yang dah ada gak usah dibikin download ulang bikin males aja mikir,game rusak update download ulang filenya map skin emote bangke gitu gede memory kepake pensi kali update ngotak dikit minimal file dah dibikin download ulang bikin males mikir,2,negatif,2025-11-06 14:18:30,choky satryandra
game dengan grafik terbagus,game dengan grafik terbagus,game grafik terbagus,5,positif,2025-11-06 14:15:34,Darren Derren
"gk bisa hidup kembali saat sekali mati 😂, seharusnya tidak usah ikuti event... harus ada dikasih kesempatan untuk hidup kembali setelah tertembak mati",gk bisa hidup kembali saat sekali mati seharusnya tidak usah ikuti event harus ada dikasih kesempatan untuk hidup kembali setelah tertembak mati,hidup mati ikuti event dikasih kesempatan hidup tertembak mati,2,negatif,2025-11-06 14:14:56,Almulkmin .pasis25
mantap🔥,mantap,mantap,5,positif,2025-11-06 14:12:59,gugun sugianto
Game yg aku main dari umur 10 thun🫰,game yg aku main dari umur thun,game main umur thun,5,positif,2025-11-06 14:07:28,Gibran Abdul Kader‘
saya belum update-update ini min temen saya udh pada update,saya belum updateupdate ini min temen saya udh pada update,updateupdate min temen update,3,netral,2025-11-06 14:06:39,Sayyid Muchsin Ibnu Mulkhan Al haddad
gem bagus sekali,gem bagus sekali,gem bagus,5,positif,2025-11-06 14:06:37,Fideliu Guterres32
update nya harus banget ya ga bareng sama yang lain?,update nya harus banget ya ga bareng sama yang lain,update bareng,3,netral,2025-11-06 14:06:26,Salman Alwafi
bagus setiap update nya menarik,bagus setiap update nya menarik,bagus update menarik,5,positif,2025-11-06 14:03:32,Reynaldi Yovan
dikit dikit update ini game aduhhhh parah tolol,dikit dikit update ini game aduhhhh parah tolol,dikit dikit update game aduhhhh parah tolol,1,negatif,2025-11-06 14:03:03,Elmi Munajat
di kurangin cheater nya banyak banget . meresahkan orang ngepush,di kurangin cheater nya banyak banget meresahkan orang ngepush,kurangin cheater meresahkan orang ngepush,4,positif,2025-11-06 14:01:00,Betta Borneo
coba dulu ya,coba dulu ya,coba,2,negatif,2025-11-06 13:57:44,Bambang Citra
update nya gmn ini teman² saya ko pada bisa cuman saya doang yang ga bisa,update nya gmn ini teman saya ko pada bisa cuman saya doang yang ga bisa,update gmn teman ko cuman doang,2,negatif,2025-11-06 13:49:56,Alip Padillah
PUBG TOLONG KASIH GW M4 GLACIER,pubg tolong kasih gw m glacier,pubg tolong kasih glacier,5,positif,2025-11-06 13:44:37,Anfa Alwi
tolong infiniti teman saya sudah bisa update kenapa saya belum bisa update ya tolong ya infiniti saya ingin bermain event baru terimakasih atas kerjasama nya,tolong infiniti teman saya sudah bisa update kenapa saya belum bisa update ya tolong ya infiniti saya ingin bermain event baru terimakasih atas kerjasama nya,tolong infiniti teman update update tolong infiniti bermain event terimakasih kerjasama,4,positif,2025-11-06 13:34:59,Bilal Rizqi
kapan update we,kapan update we,update we,5,positif,2025-11-06 13:32:33,Laode ahmad fajar New
game favorit,game favorit,game favorit,5,positif,2025-11-06 13:28:58,Aditya Yudha
terbaik,terbaik,terbaik,5,positif,2025-11-06 13:16:30,Mohammad Ar
kenapa blom bisa update min,kenapa blom bisa update min,blom update min,5,positif,2025-11-06 13:12:21,Wahyu Yulia
game baik,game baik,game,5,positif,2025-11-06 13:09:45,Enggi Ferianti
"PERBAIKI BUG KAU AJG, TIBA ADA MUSUH SUARA NYA GAADA TRUS TEMBAKAN NYA JADI 1 1",perbaiki bug kau ajg tiba ada musuh suara nya gaada trus tembakan nya jadi,perbaiki bug kau ajg musuh suara gaada trus tembakan,5,positif,2025-11-06 13:08:22,Kevin Barus
tolong dong udah 40 fps kenap kayak berat bgt hiya tau minimal 60😭😭😭😭,tolong dong udah fps kenap kayak berat bgt hiya tau minimal,tolong fps kenap kayak berat hiya minimal,2,negatif,2025-11-06 12:32:05,Hellp Me
"game gajelas bug mulu,giliran soal gacha aja lancar",game gajelas bug mulugiliran soal gacha aja lancar,game gajelas bug mulugiliran gacha lancar,1,negatif,2025-11-06 12:22:17,Adinda Miftahul fitrah
gerafik sangat bagus bisa di tv sudah buat hp yang biasa juga gerafik bisa normal adek saya suka kerena even yang menarik dan sangat bagus bisa hp yang setandar kalau Iven yang besar dan bagus goddd perut karena masih bisa membuat kita untuk bermain perang untuk berlatih menembak dan anak adik saya adik saya pemain karena ada skippy di toilet dan pesawat Saya suka aku terima kasih pubg sudah game yang sangat baik dan nyaman untuk adik saya Oke aku punya yang suka permaina yang bagus ini makasi,gerafik sangat bagus bisa di tv sudah buat hp yang biasa juga gerafik bisa normal adek saya suka kerena even yang menarik dan sangat bagus bisa hp yang setandar kalau iven yang besar dan bagus goddd perut karena masih bisa membuat kita untuk bermain perang untuk berlatih menembak dan anak adik saya adik saya pemain karena ada skippy di toilet dan pesawat saya suka aku terima kasih pubg sudah game yang sangat baik dan nyaman untuk adik saya oke aku punya yang suka permaina yang bagus ini makasi,gerafik bagus tv hp gerafik normal adek suka kerena even menarik bagus hp setandar iven bagus goddd perut bermain perang berlatih menembak anak adik adik pemain skippy toilet pesawat suka terima kasih pubg game nyaman adik oke suka permaina bagus makasi,5,positif,2025-11-06 12:18:42,Aston Martin
update gede gedean teros sampe pemain nya menipis!!,update gede gedean teros sampe pemain nya menipis,update gede gedean teros sampe pemain menipis,1,negatif,2025-11-06 11:53:54,Raccoonzell
"Tolong lah seperti nya update 4.2 bakalan pensi update 4.1 aja harus hapus beberapa apk,tolong di beri ke ringanan buat user Hanpone Android yng gak masih di bawah🙏",tolong lah seperti nya update bakalan pensi update aja harus hapus beberapa apktolong di beri ke ringanan buat user hanpone android yng gak masih di bawah,tolong update pensi update hapus apktolong ringanan user hanpone android yng,2,negatif,2025-11-06 11:49:24,Iblis Genit
info update jm 11.00 ini udh 11.42 blm bs update,info update jm ini udh blm bs update,info update jm update,1,negatif,2025-11-06 11:42:50,aldy
pubg saya tidak bisa diupdate sudah saya hapus instal berulang kali mohon untuk diperbaiki untuk hal kecil seperti ini karena saya malas untuk bermain jika ada kendala seperti ini karena saya mau bermain dengan teman saya jadi tidak bisa males lah pokoknya mohon jangan fokus ke hal yang besar2 saja fokus ke hal yang kecil2 seperti ini!!,pubg saya tidak bisa diupdate sudah saya hapus instal berulang kali mohon untuk diperbaiki untuk hal kecil seperti ini karena saya malas untuk bermain jika ada kendala seperti ini karena saya mau bermain dengan teman saya jadi tidak bisa males lah pokoknya mohon jangan fokus ke hal yang besar saja fokus ke hal yang kecil seperti ini,pubg diupdate hapus instal berulang kali mohon diperbaiki malas bermain kendala bermain teman males pokoknya mohon fokus fokus,1,negatif,2025-11-06 11:39:32,Zulfikar Ali sabana
update terlalu pendek,update terlalu pendek,update pendek,5,positif,2025-11-06 11:37:49,Aang Aripson
cacat kebanyakan event... coba event itu di mode unranked.. game cacat gak kayak dulu sekarang player sepiiiii,cacat kebanyakan event coba event itu di mode unranked game cacat gak kayak dulu sekarang player sepiiiii,cacat kebanyakan event coba event mode unranked game cacat kayak player sepiiiii,1,negatif,2025-11-06 11:26:02,UGD YT
Bagus,bagus,bagus,4,positif,2025-11-06 11:20:21,Handika Arya
gamenya ga bikin bosennn🔥,gamenya ga bikin bosennn,gamenya bikin bosennn,5,positif,2025-11-06 11:18:36,Ahmad Abiyyu
mari perang heheh,mari perang heheh,mari perang heheh,5,positif,2025-11-06 11:10:27,Ari
permainan yg sangat seru,permainan yg sangat seru,permainan seru,5,positif,2025-11-06 11:09:04,Mohamad alfin Jimmy
"Ini game keren abis, buat event yang engga ngebosenin terus ya developer. Dan semoga engga ada lag disetiap kali ada musuh",ini game keren abis buat event yang engga ngebosenin terus ya developer dan semoga engga ada lag disetiap kali ada musuh,game keren abis event engga ngebosenin developer semoga engga lag disetiap kali musuh,5,positif,2025-11-06 11:03:44,Tangan Antiq
setelah 5 Tahun ahirnya ngeRating juga😅,setelah tahun ahirnya ngerating juga,ahirnya ngerating,5,positif,2025-11-06 10:42:22,Gracia Silva
anjayyy,anjayyy,anjayyy,5,positif,2025-11-06 10:42:12,Dikabagush
"tolong lah itu matc solo nya d percepat matc nya,masa pencarian laga 15menitan,kemudian kalo Uda match lawan nya gak sesuai dengan tirer,aku yg tirer gold ketemu musuh yang tirer dominatur ngotok dikit lah😗",tolong lah itu matc solo nya d percepat matc nyamasa pencarian laga menitankemudian kalo uda match lawan nya gak sesuai dengan tireraku yg tirer gold ketemu musuh yang tirer dominatur ngotok dikit lah,tolong matc solo percepat matc nyamasa pencarian laga menitankemudian uda match lawan sesuai tireraku tirer gold ketemu musuh tirer dominatur ngotok dikit,5,positif,2025-11-06 10:33:40,Ashari Mickael
harga uc turunin yaa,harga uc turunin yaa,harga uc turunin yaa,5,positif,2025-11-06 10:00:43,Raden Susan
menarik,menarik,menarik,5,positif,2025-11-06 10:00:16,Fillio Pelasula
karena grafik nya tidak di ganti ganti soal nya ff di ganti grafiknya PUBG MAH TIDAK DI GANTI2,karena grafik nya tidak di ganti ganti soal nya ff di ganti grafiknya pubg mah tidak di ganti,grafik ganti ganti ff ganti grafiknya pubg mah ganti,5,positif,2025-11-06 09:52:00,Achmicroza Game
settingan layout sekarang gabisa buat jiggle jiggle min bisain buat atur tombol larinya itu berfungsi banget buat player saya harap keluhan saya di dengar terimakasih,settingan layout sekarang gabisa buat jiggle jiggle min bisain buat atur tombol larinya itu berfungsi banget buat player saya harap keluhan saya di dengar terimakasih,settingan layout gabisa jiggle jiggle min bisain atur tombol larinya berfungsi player harap keluhan dengar terimakasih,2,negatif,2025-11-06 09:45:40,AHMAD IFAN MAULANA
kapan ada sisen terbaru nya,kapan ada sisen terbaru nya,sisen terbaru,5,positif,2025-11-06 09:20:25,Reza Maikel
sangat senang,sangat senang,senang,5,positif,2025-11-06 09:17:54,Natiqurrohman Fikur
pokonya bagus sihh tapi itu di setiap turun di iven pasti ngebak terus seperti tembus tembus,pokonya bagus sihh tapi itu di setiap turun di iven pasti ngebak terus seperti tembus tembus,pokonya bagus sihh turun iven ngebak tembus tembus,4,positif,2025-11-06 09:15:40,Ahmad Fajri
yaya game nya lumayan bagus buat sekelas android,yaya game nya lumayan bagus buat sekelas android,yaya game lumayan bagus sekelas android,5,positif,2025-11-06 08:47:18,abidd suka mie ayam
Sekedar menghilangkan rasa jenuh setelah kerja seharian sangat suka kalo bisa yang ultimate bisa main pro player,sekedar menghilangkan rasa jenuh setelah kerja seharian sangat suka kalo bisa yang ultimate bisa main pro player,sekedar menghilangkan jenuh kerja seharian suka ultimate main pro player,5,positif,2025-11-06 08:27:33,Awan Gunawan
sangat suka game ini.,sangat suka game ini,suka game,5,positif,2025-11-06 08:18:44,Kaks Timur
baguss geme favorit,baguss geme favorit,baguss geme favorit,5,positif,2025-11-06 07:42:14,Iya Ucupp0805
min kapan versi android update,min kapan versi android update,min versi android update,1,negatif,2025-11-06 07:28:15,Aryga Adprtma
gema terbaik sepanjang masa,gema terbaik sepanjang masa,gema terbaik,5,positif,2025-11-06 07:18:00,Salman Alfarisi
"PENTING!! .game ny sekarang sepi min, baru aj upgrade device eh musuh ny kaga ada isinya bot pea demeg ny kek taik, saran aja klo mau rame harus bisa manjain para player kentang krna kebanyakan yng main pun device ny pas pasan,klo dari dulu lu ngedengerin keluh kesah player HP kentang mungkin sekarang masih rame, kek gw yang pengen bngt main pubg kehalang device.",penting game ny sekarang sepi min baru aj upgrade device eh musuh ny kaga ada isinya bot pea demeg ny kek taik saran aja klo mau rame harus bisa manjain para player kentang krna kebanyakan yng main pun device ny pas pasanklo dari dulu lu ngedengerin keluh kesah player hp kentang mungkin sekarang masih rame kek gw yang pengen bngt main pubg kehalang device,game ny sepi min aj upgrade device musuh ny kaga isinya bot pea demeg ny kek taik saran rame manjain player kentang kebanyakan yng main device ny pas pasanklo ngedengerin keluh kesah player hp kentang rame kek pengen bngt main pubg kehalang device,3,netral,2025-11-06 07:04:59,Flagship
tolong dipercepat update nya agar bisa menikmati event yang akan datang tapi untuk gamenya cukup menarik dan beragam event nya,tolong dipercepat update nya agar bisa menikmati event yang akan datang tapi untuk gamenya cukup menarik dan beragam event nya,tolong dipercepat update menikmati event gamenya menarik beragam event,5,positif,2025-11-06 07:00:42,Daffa Naykent
game idaman mantap,game idaman mantap,game idaman mantap,5,positif,2025-11-06 06:44:08,Sammy Vander
"Saya tidak bisa log in menggunakan akun Facebook saya. Selalu ada tulisannya ""Gagal masuk, 9999).",saya tidak bisa log in menggunakan akun facebook saya selalu ada tulisannya gagal masuk,log in akun facebook tulisannya gagal masuk,1,negatif,2025-11-06 06:27:18,Ipunk Realme
"rating PUBG sempat 3,8 sekarang 4,5 pertanda tambah kepuasan akan game ini, Alhamdulillah akhirnya bisa dapat M4 Glacier setelah 7 tahun main dari 2018, sekarang main cukup ranked Ace dan misi RP aja, selebihnya fokus di Real Life, semoga kedepan ada tambahan pengembangan skin RP terpisah dan menu jual inventaris epic, salam mabar PLAYER JATIM",rating pubg sempat sekarang pertanda tambah kepuasan akan game ini alhamdulillah akhirnya bisa dapat m glacier setelah tahun main dari sekarang main cukup ranked ace dan misi rp aja selebihnya fokus di real life semoga kedepan ada tambahan pengembangan skin rp terpisah dan menu jual inventaris epic salam mabar player jatim,rating pubg pertanda kepuasan game alhamdulillah glacier main main ranked ace misi rp selebihnya fokus real life semoga kedepan tambahan pengembangan skin rp terpisah menu jual inventaris epic salam mabar player jatim,5,positif,2025-11-06 06:08:24,haris setiawan
